NAME,OVR,POT
Ricardo Jérez,69,69
Yhorman Hurtado,65,75
Carlos Pérez,62,73
Luciano Ospina,68,71
Cristian Flórez,68,74
Freddy Flórez,65,72
Juan David Ríos,66,68
Maicol Balanta,67,67
Alex CastroL,68,70
Roger Torres,67,68
Pablo Vranjicán,64,64
Harrison Henao,71,71
Manuel Palacios,66,69
David Valencia,65,66
Steven Murillo,60,65
Pier Grazziani,63,71
César Arias,68,68
Leonardo Saldaña,65,65
Harold Rivera,67,70
Erick Palacios,56,65
Diego Barreto,63,67
Cristian Baldovino,58,72
Jackson Montaño,60,65
Cristian Palomeque,65,71
Daniel Santa,62,64
Sebastián Osorio,57,71
Ronaldo Ariza,58,64
Edwin Torres,58,72
