NAME,OVR,POT
Gerard Doherty,57,61
Eddie McCallion,57,57
Simon Madden,57,66
Stewart Greacen,59,65
Matthew Crossan,54,57
Stephen McLaughlin,57,67
Kevin Deery,59,68
Ruaidhri Higgins,58,67
Owen Morrison,58,58
Patrick McEleney,56,67
Rory Patterson,59,60
Eugene Ferry,54,58
Barry Molloy,57,64
James Henry,55,63
Ryan McBride,56,63
Mark Farren,57,57
Shane McEleney,56,66
David McDaid,55,60
Packie Mailey,52,57
Matt Harkin,50,56
Barry McNamee,50,56
Caoimhin Bonner,50,57
Michael Barr,51,57
Ryan Curran,49,57
Raymond Foy,49,56
