NAME,OVR,POT
Jon Masalin,51,65
Arnar Førsund,58,67
Juha Pasoja,62,62
Frode Bjørnevik,60,63
Vegar Bjerke,54,62
Pål Strand,57,70
Jan Michaelsen,59,68
Ante Vitaic,55,59
Tommy Øren,55,67
Markus Ringberg,59,66
Leonardo,63,69
Marius Gullerud,54,63
Ivar Rønningen,55,66
Oluwasegun Abiodun,56,67
Olivier Karekezi,61,63
Adem Güven,56,66
Steve Cooreman,50,64
Knut Henry Haraldsen,56,65
Tom Kristoffersen,53,60
Joachim Sørum,56,64
Svein Inge Haagenrud,52,66
Truls Jevne Hagen,59,69
John Anders Rise,59,71
Marcus Pedersen,57,75
Håkan Malmström,53,66
Sabino Plaku,49,65
Ken Andsjøn,50,59
Simen Bergsodden,42,64
Srdjan Urosevic,50,67
Dyre E. Schjerve,46,61
