NAME,OVR,POT
Glenn Morris,63,63
James Tilley,61,66
Ludwig Francillette,61,69
Jordan Tunnicliffe,64,64
Joel Lynch,64,64
Will FerryL,61,71
Jack Payne,63,63
Jake Hessenthaler,63,63
Ashley Nadesan,62,62
Tom Nichols,64,64
Jack Powell,63,63
Isaac HutchinsonL,62,66
George Francomb,63,63
Archie Davies,62,67
Taylor Seymour,52,64
Sam Matthews,61,63
Nick Tsaroulla,61,67
Tony Craig,62,62
Mark Marshall,60,60
Tyler Frost,57,63
Caleb WattsL,60,70
Owen Gallacher,57,65
Abradanel Espín Al-Hussaini,56,61
Alfie Jones,50,57
