NAME,OVR,POT
Pedro Ortíz,71,71
Bryan Carabalí,68,72
Aníbal Leguizamón,66,66
Eddie Guevara,66,66
Jackson Rodríguez,66,71
Dixon Arroyo,68,68
Alexis Nirennold,70,70
José Cevallos,68,68
Sebastián Rodríguez,72,72
Bruno Pittón,69,69
Alejandro Cabeza,68,71
Roberto Garcés,65,65
Romario Caicedo,68,68
Ruíz Gracia,66,66
Marlon Mejía,64,65
Adrián Bone,64,64
Mauro Quiroga,72,72
Jeison Chalá,66,66
Dixon Vera,59,63
Edgar Lastre,61,69
Joel Quintero,66,70
Kevin Rivera,64,70
Jefferson Caicedo,64,64
Marcos Caicedo,65,65
