NAME,OVR,POT
Chris Lewington,59,64
Gavin Hoyte,56,61
Scott Doe,60,66
Brian Saah,61,61
Jack Connors,56,68
Billy Bingham,58,67
Abu Ogogo,56,62
Luke Howell,60,61
Blair Turgott,60,77
Adebayo Azeez,50,67
Medy Elito,58,65
Jordan Seabright,55,64
Luke Wilkinson,61,67
Oluwafemi Ilesanmi,57,68
Chris Dickson,59,59
Lawson D'Ath,59,69
Sean Shields,56,63
Zavon Hines,63,70
Jon Nouble,50,63
Rhys Murphy,59,68
Ian Gayle,53,58
Afolabi Obafemi,58,66
Matthew Saunders,56,60
Luke Norris,56,60
Alex Osborn,49,57
Bradley Goldberg,47,62
Lloyd Anderson,47,55
