NAME,OVR,POT
Scott Carson,77,84
Craig Gardner,67,75
Olof Mellberg,76,81
Martin Laursen,75,81
Wilfred Bouma,72,78
Stilian Petrov,81,82
Nigel Reo-Coker,78,82
Gareth Barry,82,82
Ashley Young,77,84
Gabriel Agbonlahor,76,84
John Carew,76,83
Shaun Maloney,73,78
Marlon Harewood,73,78
Thomas Sørensen,74,78
Luke Moore,74,80
Gary Cahill,70,78
Patrik Berger,72,81
Stuart Taylor,73,77
Stephen O'Halloran,56,77
Isaiah Osbourne,66,78
Sam Williams,52,77
Zoltan Stieber,64,77
Damian Bellon,55,77
Yago Bellon,56,77
Nathan Delfouneso,50,75
