NAME,OVR,POT
Fernando Monetti,72,73
José Luis GómezL,69,75
Gustavo Gómez,70,78
Diego Braghieri,72,72
Maximiliano Velázquez,68,68
Iván MarconeL,71,73
Román Martínez,69,69
Miguel Almirón,66,76
Pablo Mouche,72,72
José Sand,68,68
Lautaro Acosta,74,74
Óscar Benítez,69,77
Victor Ayala,72,72
Nicolás Aguirre,69,71
Nicolás Pasquini,68,71
Matías Ibáñez,67,67
Gonzalo Castellani,70,70
Marcelo Herrera,64,69
Agustín Pelletieri,67,67
Diego Colotto,74,74
Gonzalo Castillejos,64,64
Matías Sánchez,61,75
Esteban Andrada,70,74
Sergio González,59,68
Gonzalo Di Renzo,59,69
Leandro Maciel,60,68
Marcos Astina,67,77
Facundo Monteseirín,68,78
Joaquín Ibáñez,59,71
Marcos Pinto,59,67
