NAME,OVR,POT
Logan Bailly,76,81
Tobias Levels,73,76
Roel Brouwers,74,76
Dante,78,82
Filip Daems,72,74
Marco Reus,76,83
Thorben Marx,73,75
Michael Bradley,75,83
Juan Arango,75,79
Karim Matmour,74,77
Mohamadou Idrissou,76,77
Christofer Heimeroth,70,73
Anderson,71,79
Sebastian Schachten,67,72
Marcel Meeuwis,69,74
Patrick Herrmann,67,77
Igor De Camargo,74,78
Raúl Bobadilla,75,81
Tony Jantschke,64,75
Jens Wissing,64,72
Fabian Bäcker,64,73
Jean-Sébastien Jaurès,67,74
Paul Stalteri,70,76
Jan-Ingwer Callsen-Bracker,67,71
Christian Dorda,63,73
Roman Neustädter,64,71
Marc-André ter Stegen,63,73
Bernhard Janeczek,60,75
Tim Heubach,56,68
Muhittin Bastürk,54,70
