NAME,OVR,POT
Kwoun Sun Tae,63,66
Shin Kwang Hoon,59,68
Kang Min Soo,66,70
Alex,62,67
Choi Chul Soon,62,72
Kim Hyon Su,62,63
Kim Hyeung Bum,67,73
Chung Kyung Ho,65,68
Luiz Henrique,69,78
Cho Jae Jin,68,73
Dajic,64,66
Choi Tae Uk,63,69
Kim Yong Hee,63,66
Lee Yo Han,62,73
Hong Jeong Nam,60,66
Hong Jin Sub,61,66
Son Seung Jun,59,62
Sung Jong Hyun,57,61
Lim You Hwan,64,67
Jeon Kwang Hwan,60,63
Kim In Ho,58,61
Kim Han Won,59,61
Lee Hyun Seung,61,72
Lee Won Jae,57,61
Jo Seong Joon,56,60
Seo Jung Jin,60,67
