NAME,OVR,POT
Julian Viáfara,68,68
Cristian Peña,60,71
Jaine Barreiro,63,71
Edward Zea,60,66
Sebastián Viáfara,57,68
Juan Camilo Vela,70,74
Luis Paz,64,69
Hernando Patiño,56,56
Jairo Roy Castillo,61,66
Juan Alejandro González,62,62
Danny Santoya,60,65
Óscar Meza,58,61
Yeferson Pino,57,60
Wílmer Palacios,58,69
Duván Mejía,57,62
Leonel Corro,61,64
Wilson Carpintero,60,60
Eduardo Polanco,55,61
Aldair Murillo,54,59
Jorge Vargas,58,58
André Vieira,55,59
Luís González,62,62
Juan David Sarmiento,46,63
Eduar Viveros,52,55
Yílmar Filigrana,54,60
Fabián Morales,52,52
Fabio Castillo,54,59
Dio,52,58
