NAME,OVR,POT
Milan Lukač,69,69
Miguel Lopes,78,78
Caner Osmanpaşa,68,68
Mustafa Yumlu,71,71
Ömer Bayram,69,71
Custódio,73,73
Soner Aydoğdu,70,71
Olcan Adın,70,70
Daniel Larsson,72,72
Özer Hurmacı,73,73
Sokol Cikalleshi,71,72
Aykut Çeviker,65,67
Kadir Keleş,69,69
Orhan Taşdelen,63,63
Tolga Ünlü,63,63
Bora Körk,67,67
Ricardo Vaz Tê,70,70
Abdoul Sissoko,70,70
Enock Kofi Adu,71,71
Onur Ayık,63,63
Miral Samardžič,69,69
Muğdat Çelik,66,66
Jeremy Bokila,70,70
Fatih Öztürk,68,68
Alper Uludağ,65,66
Sinan Eryüksel,59,68
Hasan Ali Adıgüzel,61,77
