NAME,OVR,POT
Alexander DomínguezL,73,73
Gustavo ToledoL,72,72
Germán Conti,77,85
Guillermo Ortíz,74,80
Gonzalo Escobar,70,80
Matías Fritzler,75,75
Pablo Ledesma,71,71
Cristian Guanca,68,71
Marcelo Estigarribia,72,72
Alan RuizL,77,83
Javier Correa,71,76
Tomás Chancalay,67,82
Christian Bernardi,70,70
Jonathan Galván,72,78
Clemente Rodríguez,69,69
Gonzalo Marinelli,65,67
Diego Vera,74,74
Mariano González,72,72
Adrían Bastía,68,68
Nicolás Leguizamón,70,79
Facundo SilvaL,70,70
Leonardo Heredia,66,74
Joaquín Aylagas,63,71
Lucas Ceballos,69,69
Braian Galván,58,75
Facundo Garcés,61,73
Tomás Sandoval,64,80
Emanuel Olivera,68,70
