NAME,OVR,POT
Juan Camilo Chaverra,69,72
Alcatraz,67,67
Cristian Valencia,60,62
Hanyer Mosquera,68,68
Tomás Maya,59,68
Jean Carlos Pineda,50,57
Juan Pablo Patiño,58,67
Christian Mina,59,66
Darío Burbano,67,67
Matías Rodríguez,61,62
Michell Ramos,64,73
Agustín Vuletich,67,67
Yeison Carabali,62,66
Auli Oliveros,57,77
José Orlando Pérez,54,65
Esteban Giraldo,55,58
Andrés Escobar,69,69
Winston Ramírez,56,69
Ronaldo Ariza,60,65
Diego Peralta,70,70
Diego Sánchez,59,60
Nicolás Palacios,67,68
Luis Carlos Cabezas,66,66
Jhoan Vargas,52,59
Juan Carlos CaicedoL,56,67
Juan Marín,55,72
