NAME,OVR,POT
Niklas Sauter,62,74
Philipp Treu,65,73
Andi Hoti,63,74
Sandrino Braun-Schumacher,64,64
Jordy Makengo,63,71
Yannik EngelhardtL,64,75
Julian Stark,60,69
Patrick Lienhard,62,62
Lars Kehl,63,71
Vincent Vermeij,68,68
Julian Guttau,64,71
Mika Baur,62,75
Max Rosenfelder,63,72
André Barbosa,60,68
Philip Fahrner,58,70
Laurin Mack,53,67
Maximilian Breunig,61,68
Lee Ji Han,59,70
Guillaume Furrer,60,68
Daniels Ontužāns,60,66
Felix Allgaier,54,67
Oscar Wiklöf,58,70
Noah Wagner,53,72
Alexander Prokopenko,55,65
Davino Knappe,56,68
Andreas Vaher,58,74
