NAME,OVR,POT
Aitor,74,77
Coke,78,78
Rúben VezoL,76,81
RóberL,74,82
Toño García,76,76
Nikola Vukčević,75,78
Campaña,79,82
Enis Bardhi,77,83
Jason,75,78
Borja MayoralL,76,83
Morales,81,81
Rochina,76,76
Postigo,75,75
Erick Cabaco,75,81
Luna,74,74
Oier,75,76
Roger,79,79
Moses Simon,76,82
Chema Rodríguez,75,78
Raphael Dwamena,70,79
Pedro López,71,71
Cheick Doukouré,73,76
Fran Manzanara,65,75
Pepelu,66,80
Genís,64,71
Koke Vegas,68,77
Shaquell Moore,68,77
RuloL,64,71
Arturo Molina,66,72
Joan Monterde,63,73
Anthony GeorgiouL,63,75
Juan Delgado,63,67
JauregiL,63,70
