NAME,OVR,POT
Jesse Joronen,66,71
Peter Nymann,64,64
Delphin Tshiembe,60,63
Alexander Ludwig,65,72
Thomas Kortegaard,62,62
Jonas Thorsen,63,63
Bjarke Jacobsen,60,65
Mathias Nielsen,64,66
Mikkel Mena Qvist,58,61
Ayo Simon Okosun,61,66
Kjartan Finnbogason,66,66
Lasse Kryger,63,63
Mathias Kristensen,54,59
Jeppe Mehl,63,63
Mads Juel Andersen,58,72
Marcus Bobjerg,53,65
Hallur Hansson,64,68
Jonas Borring,67,67
Oliver Drost,55,64
Tobias Arndal,56,70
Nicolai Dohn,50,63
Frederik Nørgaard,50,62
Rune Frantsen,53,56
