NAME,OVR,POT
No Dong Geon,60,64
Oh Beom Seok,65,65
Yeon Jei Min,59,65
Koo Ja Ryong,55,59
Yang Sang Min,64,64
Baek Ji Hoon,61,61
Cho Chan HoL,67,67
Lee Sang Ho,67,70
Santos,67,67
Yeom Ki Hun,71,71
Seo Jung Jin,69,72
Kaio,62,62
Jang Hyun Soo,61,69
Cho Ji Hun,62,68
Ko Cha Won,55,55
Jung Sung Ryong,66,66
Han Sung Gyu,60,68
Jeon Hyun Wook,49,54
Hong Chul,69,77
Kwak Hee Ju,67,67
Ilijan Micanski,67,67
Oh Jang Eun,66,66
Kwon Chang Hoon,64,72
Cho Sung Jin,63,65
Kim Eun Sun,63,67
Park Jong Jin,62,65
Sin Se Gye,62,65
Min Sang Gi,61,65
