NAME,OVR,POT
Thomas Mikkelsen,62,62
Anders Randrup,55,58
Eggert Jónsson,64,68
Anders Østli,63,63
Oliver Lund,56,63
Peter Nymann,64,64
Jan Kristiansen,66,66
Youbou Thome,53,66
Frederik Christensen,54,59
Apostolos Vellios,65,71
Dennis Sørensen,64,64
Joel Tshibamba,60,64
Michael Lumb,64,68
Jean-Claude Bozga,65,65
Jukka Raitala,64,66
Frederik Schram,54,64
Marc Rochester Sørensen,57,65
Lennard Adjetey Sowah,56,62
Marc Dal Hende,61,67
Anders Due,62,62
Osama Akharraz,60,66
Rasmus Festersen,64,64
Anders Kure,62,62
Henrik Madsen,59,59
Thomas Villadsen,54,54
