NAME,OVR,POT
Gudmund Taksdal Kongshavn,65,74
Joseph BaffoL,59,68
André Muri,65,65
Nicolai Høgh,65,66
Jan LecjaksL,63,71
Diego Calvo,64,72
Jan Gunnar Solli,66,66
Christian Grindheim,69,69
Joachim Thomassen,61,67
Torgeir Børven,67,75
Morten Berre,64,64
Lars Hirschfeld,67,67
Giancarlo González,66,73
Fitim Kastrati,50,65
Bojan Zajić,66,66
Monir Benmoussa,53,65
Mathias Blårud,51,63
Kristofer Hæstad,61,66
Mohammed Fellah,72,77
Mostafa Abdellaoue,71,75
Fegor Ogude,70,74
Daniel Fredheim Holm,67,70
Marcel Wawrzynkiewicz,57,63
Jibril Bojang,56,67
Ivan Näsberg,55,68
Øyvind Knutsen,52,56
Kamran Ali Iqbal,52,65
