NAME,OVR,POT
Yuji Rokutan,65,65
Shoma Kamata,63,63
Hwang Seok Ho,65,65
Freire,65,65
Ko Matsubara,65,72
Yosuke Kawai,63,63
Ryo Takeuchi,64,64
Shota Kaneko,69,74
Hideki Ishige,61,66
Koya Kitagawa,66,72
CrislanL,70,72
Kohei Shimizu,67,67
Chikashi Masuda,64,64
Mitchell Duke,64,64
Hiroshi Futami,62,62
Yuki Uekusa,56,56
Douglas,72,72
Yu Hasegawa,63,63
Yohei Nishibe,55,55
Akihiro Hyodo,61,61
Kazuya Murata,65,65
Makoto Kakuda,61,61
Chong Te Se,72,72
Yugo Tatsuta,59,75
Mitsunari Musaka,65,65
Takahiro Iida,57,64
Ryohei Shirasaki,66,68
Byeon Jun Byum,63,64
Takuma Mizutani,56,61
Yasufumi Nishimura,55,64
