NAME,OVR,POT
Aidan Stone,59,68
James Perch,62,62
Farrend Rawson,62,67
Ryan Sweeney,63,69
Stephen McLaughlin,62,62
George Maris,63,69
Harry Charsley,63,69
Stephen QuinnL,64,64
George Lapslie,62,68
Jordan Bowery,63,63
Tyrese Sinclair,58,71
Ollie Clarke,64,64
Keaton Ward,54,68
Jake Wright,63,63
Malvind Benning,63,64
Marek Štěch,63,63
Jamie Reid,60,62
Jason Law,58,66
Joe Riley,63,63
Corey O'Keeffe,62,70
Oliver ŠarkićL,62,70
Kellan Gordon,61,67
James Clarke,58,68
Josh Scott,54,69
Aiden Walker,54,64
Maison Campbell,53,67
James PardingtonL,52,67
Jaden Charles,51,61
