NAME,OVR,POT
Bernardo,63,66
Raúl Cámara,64,72
Mora,66,70
Leandro Cabrera,67,75
Aitor,63,74
Rafita,64,71
Jesús Vázquez,67,75
Alex Quillo,64,70
Fidel,65,66
Dani,64,71
Kepa,70,82
Fabricio,66,80
Manolo Martínez,65,71
Emilio Sanchez,66,72
Juan Villar,61,66
Pablo Sánchez,65,66
Matamala,66,67
Aarón Ñíguez,67,79
Gallardo,62,67
Andrés Lamas,65,73
Córcoles,63,70
Chus Hevia,57,69
Carlos Javier Acuña,63,78
Ángel,56,67
Poli,62,72
Chamorro,55,63
Aranda,56,68
Miguelito,57,61
Caridad,56,71
Pablo Oliveira,61,65
