NAME,OVR,POT
Gianluigi Donnarumma,88,92
Achraf Hakimi,84,87
Sergio Ramos,84,84
Marquinhos,88,90
Nuno Mendes,81,89
Fabián Ruiz,83,85
Marco Verratti,87,87
Vitinha,80,89
Neymar Jr,89,89
Lionel Messi,91,91
Kylian Mbappé,91,95
Danilo Pereira,80,80
Presnel Kimpembe,83,86
Nordi Mukiele,79,83
Juan Bernat,78,78
Sergio Rico,74,76
Hugo EkitikeL,76,85
Carlos Soler,83,86
Renato Sanches,79,84
El Chadaille Bitshiabu,64,80
Ismaël Gharbi,64,78
Timothée Pembélé,70,81
Alexandre Letellier,68,68
Ilyes Housni,66,81
Lucas Lavallée,60,76
