NAME,OVR,POT
Stanislav Kritsyuk,78,79
Tiago Esgaio,70,75
Gonçalo Silva,71,72
Thibang Phete,69,72
Tomás Ribeiro,70,82
Rúben Lima,72,72
Afonso Sousa,69,82
Sphephelo Sithole,66,74
Miguel Cardoso,69,70
Mateo Cassierra,68,75
Varela,73,73
Afonso Taira,69,70
Bruno Ramires,65,66
Diogo Calila,66,75
Danny Henriques,62,72
Guilherme Oliveira,65,70
Dieguinho,68,68
Nilton Varela,69,81
Gonçalo Agrelos,66,74
André Moreira,66,72
Eduardo Kau,64,77
Chima Akas,64,67
Luís Silva,63,75
Samir Banjai,63,70
Luca van der Gaag,62,73
Francisco Teixeira,62,68
Tomás Castro,62,73
Jordan van der Gaag,61,72
João Monteiro,60,77
Edgar Pacheco,60,68
