NAME,OVR,POT
Robert Sanchez,64,75
Jimmy Keohane,63,63
Eoghan O'Connell,66,72
Paul McShane,66,66
Rhys Norrington-DaviesL,63,76
Jordan Williams,64,73
Jimmy Ryan,66,66
Stephen Dooley,64,64
Oliver Rathbone,66,72
Callum Camps,67,74
Ian Henderson,67,67
Matt Done,65,65
Matty Lund,65,65
Aaron Morley,62,74
Jim McNulty,62,62
Jay Lynch,61,65
Calvin Andrew,61,61
Luke Matheson,60,83
Aaron Wilbraham,61,61
Tyler SmithL,59,70
Ryan McLaughlin,64,68
Kwadwo Baah,55,78
Fabio Tavares,53,69
Matty Gillam,58,68
Josh Lillis,64,64
Lewis Bradley,52,72
Bradley Wade,55,70
Harrison Hopper,51,71
