NAME,OVR,POT
Dida,75,75
GilbertoL,66,75
Paulão,71,74
Juan,74,74
Fabrício,70,74
Willians,76,78
João Afonso,59,74
Alan PatrickL,73,80
Jorge Henrique,71,71
Andrés D'Alessandro,80,80
Rafael Moura,72,72
Muriel,76,80
Cláudio Winck,62,77
Alan Ruschel,63,72
Ernando,71,73
Eduardo Sasha,68,77
Valdivia,65,78
Wellington Paulista,71,71
Otávio,68,79
Ygor,69,69
Alex,76,76
Charles Aránguiz,75,80
WellingtonL,72,79
Índio,72,72
Maurides,62,73
Alisson,66,74
Alan Costa,64,74
Agenor,64,72
Gladestony,62,72
Elton,67,74
