NAME,OVR,POT
Dušan Kuciak,71,71
Karol Fila,65,76
Michał Nalepa,70,73
Mario Maloča,68,68
Filip Mladenović,70,70
Kristers Tobers,60,72
Jaroslav MihalíkL,65,66
Maciej Gajos,66,66
Tomasz Makowski,64,77
Conrado,63,71
Łukasz Zwoliński,64,65
Zé GomesL,65,79
Kenneth SaiefL,70,71
Rafał Pietrzak,65,65
Rafał Kobryń,60,73
Zlatan Alomerović,65,67
Flavio Paixão,71,71
Omran Haydary,63,70
Jarosław Kubicki,68,74
Patryk Lipski,65,69
Maciej Woźniak,51,69
Žarko Udovičić,68,68
Jakub Arak,62,67
Jakub Kałuziński,54,71
Egzon Kryeziu,57,71
Filip Dymerski,53,73
Egy Maulana Vikri,56,70
