NAME,OVR,POT
Toño,78,80
Pinillos,73,81
Torrejón,75,80
Nasief Morris,76,78
László Sepsi,72,79
Colsa,78,80
Mehdi Lacen,75,76
Arana,72,74
Óscar Serrano,76,80
Munitis,81,86
Geijo,74,78
Luis García,79,84
Fabio Coltorti,71,82
Mohamed Tchite,76,79
Oriol,75,76
Papakouly Diop,68,74
Moratón,72,75
Zé António,70,80
Toni Moral,72,74
Xisco,70,75
Cristian Fernandez,64,68
Crespo,67,77
Ivan Bolado,64,76
Henrique,78,82
Uri,62,73
Edu Bedia,63,71
Mario,52,68
Luisma,53,67
Gonzalo Herrero,57,67
Sergio Canales,59,82
Jose Picón,47,52
Mario Ortiz,50,78
Osmar,57,67
