NAME,OVR,POT
Stefan Frei,71,71
Kelvin Leerdam,71,71
Kim Kee Hee,68,68
Chad Marshall,72,72
Nouhou,67,77
Cristian Roldan,73,79
Gustav Svensson,75,75
Harry Shipp,66,67
Víctor Rodríguez,73,73
Nicolás Lodeiro,77,77
Raúl Ruidíaz,76,76
Osvaldo Alonso,76,76
Lamar Neagle,65,65
Román Torres,72,72
Waylon Francis,67,68
Bryan Meredith,61,63
Will Bruin,69,69
Handwalla Bwana,64,79
Brad SmithL,67,72
Alex Roldan,62,72
Henry Wingo,61,69
Jordan McCrary,64,69
Jordy Delem,63,68
Felix Chenkam,57,71
Calle Brown,57,62
Tony Alfaro,64,69
Jordan Morris,70,78
