NAME,OVR,POT
Jimmy Roca,63,70
Oscar Añez,64,64
Juan Pablo Rioja,63,63
Abraham Cabrera,60,61
Rodrigo Cabrera,61,61
Daniel Mancilla,68,68
Alexis Hinestroza,65,65
Miguel Quiroga,65,65
Paolo Jiménez,61,61
Miguel Suárez,63,64
Edson Pérez,61,61
Nicolás Royón,63,63
Juan Eduardo Fierro,61,61
Mauro Bustamante,60,60
Luis Pavia,65,69
Luis Cárdenas,62,64
Luis Carlos Arias,67,67
Francisco Rodríguez,64,67
Diego Navarro,57,58
José Muñóz,61,63
Jorge Cuellar,63,64
Mario Barbery,55,77
Elder Arauz,63,64
Edwin Pacheco,59,67
Mauricio Cabral,58,66
Leonardo Justiniano,59,70
Paul Justiniano,57,67
Ronald Cuellar,57,65
