NAME,OVR,POT
Raúl Gudiño,72,79
Josecarlos Van Rankin,70,73
Hiram Mier,69,69
Hedgardo Marín,68,72
Alejandro Mayorga,63,73
Dieter Villalpando,72,72
Jesús Molina,73,73
Isaac Brizuela,76,76
Alexis Vega,69,78
Eduardo López,70,74
Alan Pulido,74,74
Michael Pérez,71,76
Jair Pereira,72,72
Miguel Ponce,69,69
Juan Miguel Basulto,64,67
Miguel Jiménez,67,69
Jesús Godínez,65,74
Gael Sandoval,71,80
Carlos Cisneros,70,71
Tony Alfaro,64,69
Alejandro Zendejas,60,69
Fernando Beltrán,65,75
Carlos Villanueva,60,65
Jesús Sánchez,71,71
Diego Hernández,62,74
Ronaldo Cisneros,66,74
Antonio Torres,58,68
Alan Cervantes,61,73
Luis MadrigalL,66,69
