NAME,OVR,POT
Péter Gulácsi,79,80
Lukas Klostermann,75,82
Willi Orban,80,82
Dayot Upamecano,76,88
Bernardo,74,81
Kevin Kampl,82,83
Naby Keïta,83,88
Bruma,80,85
Emil Forsberg,82,84
Yussuf Poulsen,77,82
Timo Werner,83,87
Diego Demme,79,81
Stefan Ilsanker,75,75
Ademola LookmanL,69,84
Ibrahima Konaté,69,83
Yvon Mvogo,75,81
Jean-Kévin Augustin,75,85
Marcel Sabitzer,81,84
Philipp Köhn,63,80
Konrad Laimer,73,81
Benno Schmitz,70,73
Elias Abouchabaka,63,82
Dominik Kaiser,72,72
Fabio Coltorti,68,68
Marcel Halstenberg,78,79
Mert Yilmaz,58,70
Marc Dauter,60,70
Dominic Minz,57,68
Kilian Senkbeil,60,72
Niclas Stierlin,62,76
