NAME,OVR,POT
Luis Mejía,73,75
Armando Méndez,70,77
Guzmán Corujo,74,81
Mathías Laborda,63,71
Mathías Suárez,71,76
Claudio Yacob,70,70
Felipe Carballo,69,78
Brian Ocampo,71,78
Gonzalo Castro,74,74
Sebastián Fernández,75,75
Gonzalo Bergessio,73,73
Thiago Vecino,66,80
Lucas Sanseviero,57,71
Miguel Jacquet,67,72
Renzo Orihuela,61,74
Sergio Rochet,67,71
Cristian Duma,61,69
Agustín González,69,76
Gabriel Neves,67,77
Rodrigo Amaral,72,81
Joaquín Trasante,63,73
Santiago Cartagena,61,81
Guillermo Centurión,59,72
Pablo García,66,74
Ayrton Cougo,68,72
Emiliano Martínez,65,73
Joaquín Sosa,60,75
Santiago Rodríguez,68,85
Alfonso Trezza,66,73
Agustín Oliveros,58,69
