NAME,OVR,POT
Rubinho,77,81
Alessandro Potenza,75,77
Matteo Ferrari,74,75
Domenico Criscito,75,83
Andrea Gasbarroni,78,81
Marco Rossi,75,77
Matteo Paro,74,78
Ivan Juric,75,76
Francesco Modesto,76,79
Raffaele Palladino,78,85
Diego Alberto Milito,81,84
Alessio Scarpi,74,78
Ruben Olivera,75,78
Omar Milanetto,73,73
Giandomenico Mesto,76,82
Giuseppe Biava,73,75
Giuseppe Sculli,73,75
Davide Brivio,62,66
Michele Bacis,65,66
Anthony Vanden Borre,72,76
Stefano Botta,53,72
Luciano Gabriel Figueroa,74,78
Nicolás Domingo,60,75
Salvatore Bocchetti,70,76
Socratis Papastathopoulos,71,82
Damian Lanza,62,65
Boško Janković,75,83
Tommaso Ghinassi,59,63
Diego Polenta,45,70
