NAME,OVR,POT
Kevin Stuhr-Ellegaard,68,84
Allan Olesen,61,62
Issah Ahmed,67,80
Steven Pressley,72,80
Jan Frederiksen,63,65
Kenneth Møller Pedersen,64,71
Jonas Damborg,60,73
Tidiane Sane,67,74
Carsten Fredgaard,63,63
Søren Berg,65,72
Marc Nygaard,67,75
Søren Pedersen,60,61
Søren Holdgaard,56,58
Targino,68,73
Robert Arzumanyan,59,63
Emil Ousager,54,68
Ralf Pedersen,64,68
Alain Béhi,57,64
Bedi Buval,58,69
Lee Nguyen,60,70
Kian Christensen,57,65
Peter Friis Jensen,49,68
David Addy,60,76
Ricki Olsen,50,66
Christian Andreasen,42,65
Simon Rosenqvist,40,67
