NAME,OVR,POT
Sinan Bolat,71,72
Ritchie De LaetL,72,72
Dylan Batubinsika,70,78
Matheus,69,72
Jelle Van Damme,71,71
Geoffry Hairemans,70,72
Sébastien Siani,73,73
Gouné Niangadou,64,76
Ivo Rodrigues,72,77
Joaquín Ardaiz,68,81
William Owusu,70,70
Faris Haroun,71,71
Sambou YatabaréL,69,69
Tino-Sven Sušić,69,71
Dino Arslanagic,69,73
Kevin Debaty,63,64
Obbi OularéL,70,77
Stallone Limbombe,69,69
Jonathan Pitroipa,69,69
Alexander CorrynL,68,73
Romain Habran,67,72
Rédà Jaadi,64,69
Jens TeunckensL,62,74
Nader Ghandri,64,70
Aurélio Buta,68,76
Kafoumba Touré,60,64
Egor Nazaryna,62,73
Laurent Mendy,61,73
