NAME,OVR,POT
Márton Fülöp,75,77
Jaime Peters,64,70
Gareth McAuley,69,70
Darren O'Dea,68,73
Mark Kennedy,67,74
David Norris,69,71
Luke Hyam,59,75
Grant Leadbitter,71,72
Carlos Edwards,69,72
Jason Scotland,69,72
Andros Townsend,67,76
Brian Murphy,68,69
Connor Wickham,64,83
Tamás Priskin,68,72
Damien Delaney,66,67
Colin Healy,61,64
Tommy Smith,64,68
Luciano Civelli,63,68
Shane O'Connor,61,66
Tom Eastman,58,60
Troy Brown,57,65
Ronan Murray,57,61
Arran Lee-Barrett,61,64
Alan Quinn,63,67
Conor Hourihane,57,68
Reggie Lambe,56,57
Jack Ainsley,56,58
Billy Clark,51,64
Ian McLoughlin,49,57
Seb Dunbar,49,57
