NAME,OVR,POT
Jan Koprivec,66,71
Edoardo Goldaniga,63,70
Gianluca Comotto,66,66
Andrea Mantovani,69,69
Matti Lund Nielsen,62,65
Gianluca Nicco,60,62
Marco Davide Faraoni,69,78
Alessandro Crescenzi,61,66
Marco Fossati,64,74
Matteo Ardemagni,70,70
Fabinho,61,66
Giuseppe Rizzo,65,70
Ahmed Hegazy,65,71
Vinícius,62,72
Marco Baldan,58,67
Marco Amelia,70,70
Davide Lanzafame,70,71
Kevin Méndez,64,77
Taddei,70,70
Diego Falcinelli,64,71
Nicolò Fazzi,56,69
Matteo Lignani,61,65
Valerio Verre,64,75
Nicolò Pozzebon,53,59
Lorenzo Musto,53,66
Ivan Provedel,63,69
Vittorio Parigini,59,75
Pierre Desire Zebli,51,57
