NAME,OVR,POT
Ali Şaşal Vural,69,69
Ahmet Oğuz,72,72
Dimitrios Goutas,66,68
Caner Osmanpaşa,69,69
Uğur Arauz,69,69
Fredrik Ulvestad,70,70
Hakan Arslan,72,72
Fayçal Fajr,76,76
Erdoğan Botaka,67,67
Mustapha Leal dos Anjos,70,70
Max-Alain Gradel,76,76
Jorge Félix,68,68
Isaac Cofie,70,70
Kerem Kesgin,62,71
Hideki Erdal,67,67
Muammer Meijers,66,66
Olarenwaju KayodeL,71,71
Moussa KonatéL,70,70
Samba Camara,68,69
Koray Altınay,67,67
Albanese Benavente,59,69
Aaron Appindangoye,67,67
Sefa Bolasie,66,66
Leke James,71,71
