NAME,OVR,POT
Jonas Sandqvist,66,75
Ulrich Vinzents,66,76
Jimmy Dixon,63,66
Gabriel,63,67
Christian Järdler,62,67
Daniel Andersson,67,76
Guillermo Molins,60,74
Jeffrey Aubynn,65,69
Labinot Harbuzi,66,74
Ola Toivonen,70,83
Jonathan Johansson,68,72
Anders Andersson,70,74
Rick Kruys,69,72
Edward Ofere,62,65
Dusan Melichárek,53,62
Agon Mehmeti,62,73
Joakim Nilsson,57,68
Babis Stefanidis,63,69
Markus Halsti,59,67
Mike Jensen,56,80
Robert Åhman-Persson,61,65
Dejan Garaca,49,58
Jiloan Hamad,45,56
Jimmy Touma,57,70
Jasmin Sudic,49,59
