NAME,OVR,POT
Leonardo Burián,76,76
Eric Meza,71,77
Facundo Garcés,73,79
Paolo Goltz,73,73
Rafael Delgado,73,73
Rodrigo Aliendro,76,76
Federico Lértora,75,75
Christian Bernardi,74,74
Facundo Farías,74,84
Luis Miguel Rodríguez,78,78
Lucas BeltránL,70,80
Cristian Vega,72,72
Jonathan SandovalL,70,70
Joaquín Novillo,69,74
Andrew Teuten,69,75
Matías Ibáñez,71,71
Ramón D. Villalba,72,72
Santiago Pierotti,70,78
Juan Sánchez Miño,72,72
Mauro Formica,68,68
Nicolás Leguizamón,68,68
Lucas Acevedo,68,68
Nahuel GallardoL,68,71
Ignacio Chicco,68,71
Brian Farioli,67,72
Tomás Moschión,62,70
Guillermo Gozálvez,60,72
