NAME,OVR,POT
Michael Schlingermann,54,59
Daire Doyle,53,53
Paul Andrews,52,56
Alan McNally,54,54
Shane Grimes,54,58
Michael Daly,54,58
Garreth Brady,52,60
Cathal Brady,54,58
Peter McGlynn,54,58
Gavan Holohan,56,64
Gary O'Neill,55,55
Dylan Connolly,48,55
Paul Crowley,53,53
Roy Kierans,48,56
Stephen Maher,54,58
Declan O'Brien,56,56
Ciaran O'Connor,48,58
Adam Wixted,49,60
Gavin Brennan,56,60
Ciaran McGuigan,53,57
Austin McCann,52,52
Carl Walshe,51,59
Ciaran McGahan,47,57
Fionn Reilly,47,57
Cian Fitzpatrick,46,58
