NAME,OVR,POT
Gastón Olveira,67,68
Sergio Otálvaro,73,73
Luis Echave,63,71
Iván Torres,69,69
Alejandro Silva,76,76
Hugo Quintana,63,73
Richard Ortiz,74,74
Fernando Cardozo,66,75
Derlis González,75,75
Guillermo Paiva,64,69
Néstor Camacho,73,73
Feliciano Brizuela,67,69
Marcos Gómez,61,78
Saúl Salcedo,68,75
Alfredo Aguilar,72,72
Jorge Recalde,69,69
Walter González,68,69
Víctor Salazar,71,71
Willian Candia,64,64
Santiago Vera,59,68
Pedro González,60,70
Edgardo Orzusa,65,65
Antolín Alcáraz,71,71
Diego Duarte,63,75
Luis Cáceres,64,67
Sebastián Arce,62,70
Marino Arzamendia,62,69
Gustavo Peralta,57,66
