NAME,OVR,POT
Deniz Mehmet,61,64
Liam Smith,65,67
Ryan Edwards,65,67
Mark Reynolds,64,64
Jamie Robson,64,70
Calum Butcher,64,64
Jeando Fuchs,68,74
Ian Harkes,64,66
Marc McNultyL,65,65
Lawrence Shankland,67,72
Adrían Spörle,64,66
Peter Pawlett,63,63
Dillon Powers,63,63
Mark Connolly,64,64
Luke Bolton,64,76
Ross DoohanL,61,70
Nicky Clark,64,64
Louis Appéré,63,72
Benjamin Siegrist,69,70
Logan Chalmers,60,69
Jake Davidson,55,65
Finlay Malcolm,53,72
Jack Newman,53,71
Darren Watson,52,73
Florent Hoti,52,67
Adam Hutchinson,51,73
Flynn Duffy,52,72
Finn Robson,51,72
