NAME,OVR,POT
Khaled Sharahili,71,71
Yasser Al Shahrani,75,81
Mohammed Jahfali,69,69
Digão,75,75
Abdullah Al Zori,68,68
Saud Kariri,70,70
Salman Al Faraj,73,74
Salem Al Dawsari,73,77
Mohammed Al Shalhoub,72,72
Carlos Eduardo,74,74
Aílton,72,72
Yousef Al Salem,66,66
Nawaf Al Abed,70,72
Faisal Darwish,68,68
Ahmed Sharahili,64,72
Abdullah Al Sdairy,65,69
Nasser Al Shamrani,72,72
Yasser Al Qahtani,71,71
Khaled Al Kaabi,64,70
Abdul Aziz Al Dawsari,65,66
Fahad Al Thunayan,64,64
Mohammed Al Buraik,63,69
Mohammed Al Qarni,63,65
Abdullah Ateef,63,69
Mohammed Al Wakid,59,64
Abdul Aziz Al Sharid,57,64
Fahad Ghazi,54,61
Marwan Al Haidari,53,63
Muteb Al Mufarrij,53,66
Abdul Karim Al Qahtani,53,60
