NAME,OVR,POT
Khalid Eissa,71,71
Saeed Juma,64,72
Tsukasa Shiotani,71,71
Mohanad Salem,65,65
Erik,65,79
Yahia Nader,68,78
Ahmed Barman,67,70
Bandar Al Ahbabi,70,70
Caio,72,72
Khaled Al Blooshi,57,66
Kodjo Fo-Doh Laba,75,75
Wilson Eduardo,74,74
Mohammed Abdulrahman,66,66
Rayan Yaslam,65,66
Mohammed Shaker,65,72
Mohammed Bu Sanda,61,66
Fahad Hadid,63,63
Rafael Pereira,62,77
Ismail Ahmed,66,66
Omar Yaisien,62,74
Salem Abdullah,62,72
Mohammed Khalfan,60,68
Mohammed Fayez,63,63
Mohammed Ahmed,62,62
Mohammed Helal,62,67
Shoya Nakajima,77,78
Ibrahim Al Kaabi,59,62
Jamal Maroof,65,65
