NAME,OVR,POT
Jamie Stephens,58,62
Alie Sesay,56,64
Bondz N'Gala,58,58
Bira Dembélé,62,62
Elliot Johnson,59,68
Andy Yiadom,61,66
Sam Togwell,61,61
Tom Champion,59,59
Luke Gambin,60,67
Michael Gash,56,56
John Akinde,62,63
Mark Randall,61,61
Michael Nelson,60,60
Gavin Hoyte,60,60
James Pearson,59,63
Graham Stack,58,58
Curtis Weston,57,57
Justin Nwogu,46,61
Harry Taylor,49,65
Nana Kyei,49,63
Sam Muggleton,47,56
Chris HackettL,59,59
Wesley Fonguck,46,62
Kai McKenzie-Lyle,44,59
Mauro Vilhete,58,62
Mathew Stevens,53,72
Ben Tomlinson,56,58
Tom Day,46,64
