NAME,OVR,POT
Leo Franco,69,69
Nagore,70,70
Íñigo López,71,71
Carlos David,64,64
Cristian Fernandez,67,67
Fran Mérida,71,73
Aguilera,62,62
Alexander González,66,72
Darwin Machís,67,73
Camacho,69,69
Arruabarrena,70,70
Samu Saiz,66,70
Jesús Valentín,63,69
Óscar Ramírez,67,67
Morillas,65,65
Óscar Whalley,65,74
Luis Fernández,66,72
Tyronne,68,72
José Gaspar,64,64
Franck-Yves Bambock,64,74
Iñigo Ros,64,64
Figueroa,62,63
Casero,60,69
Javito,57,65
Marcos Martín,55,63
Ambrose Gnahore,56,62
Jorge Ripollés,59,67
Zaparain,63,63
