NAME,OVR,POT
Mads Kikkenborg,62,71
Mikkel Juhl Andersen,60,69
Pascal Gregor,62,63
Kristian Dirks Riis,61,66
Marcel Rømer,65,65
Brian Hämäläinen,63,63
Casper Winther,62,79
Tochi Chukwuani,61,73
Rezan Corlu,66,71
Alfreð Finnbogason,71,71
Mathias Kristensen,61,61
Magnus Kaastrup,64,75
Sanders Ngabo,59,77
Kolbeinn Birgir Finnsson,64,70
Lucas Hey,58,76
Frederik Ibsen,62,68
Frederik Gytkjær,62,62
Sævar Atli Magnússon,62,73
Jannich Storch,59,61
Sebastian Koch,60,63
Parfait Bizoza,62,70
Petur Knudsen,59,64
Baptiste Rolland,55,68
Willy Kumado,55,70
Tobias Storm,52,73
Gustav Mortensen,53,70
Andreas Bjelland,65,65
