NAME,OVR,POT
José Antonio RodríguezL,74,77
Felix Crisanto,64,64
Leiton Jiménez,70,70
Francisco RodríguezL,64,64
Aldo Cruz,69,79
Joaquín Esquivel,64,75
Abraham González,69,69
Oscar MacíasL,63,77
Beto da SilvaL,66,76
Leonardo Javier Ramos,71,71
Mauro Laínez,66,72
Rafael DuránL,61,73
Gustavo Velázquez,68,70
Michael Orozco,65,65
Luis Olascoaga,63,63
Francisco Canales,66,66
Edson TorresL,63,73
Jairo GonzálezL,66,67
Alejandro Duarte,65,70
Jorge Ibarra,64,64
Jorge Zárate,68,68
Francisco Torres,66,66
César Cercado,66,66
Óscar Rojas,64,64
