NAME,OVR,POT
Will Mannion,58,63
George Williams,65,65
Jubril Okedina,64,72
Lloyd Jones,65,68
Harrison Dunk,65,65
Paul Digby,66,66
Lewis Simper,55,64
Sam Smith,66,69
James Brophy,64,64
Harvey Knibbs,64,67
Joe Ironside,66,66
Liam O'Neil,63,63
Ben Worman,57,67
Greg Taylor,63,63
Liam Bennett,63,73
Dimitar Mitov,65,68
Fejiri Okenabirhie,62,64
Shilow Tracey,63,67
Ryan Bennett,69,69
Michael Morrison,66,66
Conor McGrandlesL,63,63
George Thomas,63,67
Zeno Ibsen Rossi,62,74
Jack Lankester,61,69
Steve SeddonL,62,64
Brandon Haunstrup,63,66
James Holden,54,66
Adam May,65,69
