NAME,OVR,POT
Michael Agazzi,67,67
Alessandro CrescenziL,68,68
Emanuele Terranova,69,69
Claiton,68,68
Michele Castagnetti,69,69
Francesco Deli,67,70
Vasile Mogoș,69,69
Francesco Migliore,68,68
Samuel Gustafson,68,72
Fabio Ceravolo,69,69
Daniel Ciofani,70,70
Simone PalombiL,66,73
Žan CelarL,65,78
Luca Ravanelli,66,75
Nadir Zortea,58,69
Nicola Ravaglia,67,67
Antonio Piccolo,67,67
Kingsley MichaelL,67,81
Vittorio PariginiL,68,74
Mariano Arini,67,67
Matteo Bianchetti,70,71
Giacomo Volpe,57,64
Reda Boultam,60,72
Luca ValzaniaL,67,74
Gianluca GaetanoL,61,78
