NAME,OVR,POT
Lars Winde,62,72
Kolja Afriyie,55,69
Anders Møller Christensen,59,76
Nikolaj Høgh,56,69
Martin Jensen,53,63
Jan Kristiansen,62,83
Hans Henrik Andreasen,60,73
Jerry Lucena,60,71
Tommy Løvenkrands,61,71
Jess Thorup,60,70
Fredrik Berglund,63,77
Jan Hoffmann,60,75
Lasse Kryger,55,67
Anders Egholm,53,68
Anders Nøhr,56,68
Søren Barslund,54,65
Jacob Poulsen,54,64
Henrik Hansen,51,61
Lars Christian Nielsen,53,63
Thomas Hansen,47,59
Jesper Jørgensen,51,61
Frank Hansen,54,66
Morten Friis Jensen,48,58
Rune Rasmussen Lind,48,59
Jonas Jensen,49,59
