NAME,OVR,POT
Joel Graterol,72,78
Kevin Andrade,57,67
Marlon Torres,68,74
Pablo Ortiz,62,75
Héctor Quiñones,66,66
Jeison Lucumí,71,72
Luis Paz,66,66
Rodrigo Ureña,66,67
Luis Sánchez,63,76
Carlos Cortés,55,66
Adrián Ramos,72,72
Enmerson Batalla,59,71
Cristian Arrieta,70,74
Jerson Malagón,67,69
Yaliston Martinez,59,69
Diego Novoa,67,67
Mateo Ortiz,54,74
Joao Rodríguez,64,67
Jhon Ortiz,57,68
David Quintero,56,66
Óscar Cabezas,65,73
Herlyn Buenatierra,64,64
Dilan Labran,62,62
Yeiker Hinestroza,68,68
