NAME,OVR,POT
Fernando PellegrinoL,69,69
Luciano Vella,66,66
Marcos Curado,61,71
Jonathan Bottinelli,71,71
Claudio Corvalán,66,67
Gonzalo Bazán,64,65
Gonzalo Papa,64,65
Federico Lértora,68,70
Mariano Barbieri,68,72
Gabriel Sanabria,56,62
Juan Sánchez Sotelo,66,66
Ramiro Carrera,70,76
Franco BellocqL,68,77
Fernando Luna,61,63
Germán Ferreyra,56,68
Gaspar Servio,64,70
Joaquín Boghossian,64,64
Yeimar Gómez AndradeL,69,75
Matías Zaldívar,56,66
Federico Milo,64,70
Mauricio Aquino,58,68
Leonardo RolónL,65,76
Agustín Vuletich,65,70
Milton Céliz,59,63
Ramiro López,62,62
Adrián Martínez,65,71
Salvador Sánchez,58,65
Gonzalo Giménez,59,69
Ezequiel Ruíz,57,68
Franco Costa,55,61
