NAME,OVR,POT
Lee Joon Hee,55,59
Jeong Tae Wook,63,71
Hong Jeong Un,64,71
Kim Woo Suk,57,68
Jeong Seung Won,60,69
Hwang Soon Min,64,64
Kim Sun Min,65,65
Jeong Chee In,56,67
Cesinha,75,75
Edgar,70,70
Kim Dae Won,66,75
Tsubasa Nishi,64,64
Shin Chang Moo,63,64
Kim Dong Jin,61,62
Hwang Tae Hyun,60,70
Choi Young Eun,57,65
Dejan Damjanović,68,68
Jeong Yeong Ung,53,60
Oh Hoo Sung,54,70
Lim Jae Hyeok,63,77
Kim Jae Woo,56,62
Ryu Jae Moon,60,63
Jo Jin Woo,60,74
Kim Tae Han,59,66
Lee Hak Yun,51,65
Lee Jin Hyun,65,74
Ko Tae Kyu,53,63
Ko Jae Hyun,55,70
