NAME,OVR,POT
Kosei TaniL,66,75
Koki Tachi,62,69
Hirokazu Ishihara,65,72
Kazunari Ono,63,63
Hidetoshi Miyuki,64,64
Takuya Okamoto,65,65
Shintaro NagoL,64,68
Naoki Yamada,65,65
Ryo Takahashi,65,65
Shuto Machino,62,70
Wellington,68,68
Akimi Barada,65,65
Shota Kobayashi,64,64
Kazuki Oiwa,64,64
Satoshi Tanaka,62,75
Daiki Tomii,62,62
Tarik Elyounoussi,69,69
Masaki Ikeda,62,70
Welinton JúniorL,68,68
Naoki Ishihara,65,65
Shuto Yamamoto,65,65
Riuler,58,65
Shunya Mouri,63,66
Yuki Ohashi,62,67
Sho Hiramatsu,58,65
Ryo Nemoto,57,66
Kotaro Tachikawa,58,63
Taiga Hata,58,71
Sosuke Shibata,57,70
Taiyo Hiraoka,55,70
