NAME,OVR,POT
Kevin Trapp,80,84
Sebastian Jung,76,81
Carlos Zambrano,76,80
Alexander Madlung,73,73
Bastian Oczipka,75,78
Marco Russ,70,72
Pirmin Schwegler,77,80
Stefan Aigner,76,79
Tranquillo Barnetta,77,77
Alexander Meier,76,76
Joselu,72,75
Felix Wiedwald,71,78
Constant Djakpa,72,73
Stephan Schröck,71,73
Johannes Flum,74,76
Martin Lanig,72,72
Jan Rosenthal,73,73
Václav Kadlec,72,78
Sebastian Rode,77,82
Bamba Anderson,75,78
Takashi Inui,74,78
Tobias Weis,73,75
Stefano Celozzi,70,74
Sonny Kittel,68,74
Marc Stendera,64,78
Aykut Özer,60,67
Marc-Oliver Kempf,60,76
Gian-Luca Waldschmidt,58,75
Alexander Hien,56,68
Marco Aulbach,55,68
Erik Wille,53,67
