NAME,OVR,POT
Du Jia,61,63
Bai Yuefeng,61,61
Felix Bastians,75,75
Liu Yang,61,62
Zhao Honglue,66,66
Zheng Kaimu,60,60
Guo Hao,59,60
Zhao Yingjie,56,57
Rong Hao,62,62
Johnathan,78,78
Frank Acheampong,77,80
Lei Yongchi,59,59
Zhang Chiming,61,61
Su Yuanjie,55,58
Xie Weijun,53,57
Yang Qipeng,59,59
Tan Wangsong,59,59
Peng Rui,56,59
Gao Jiarun,58,59
Teng Shangkun,50,51
Piao Taoyu,54,54
Mao Haoyu,54,57
Wang Zhenghao,48,51
Ding Bowei,51,55
Yang Wanshun,54,57
Qiu Tianyi,58,58
Lei Tenglong,63,63
Liu RuofanL,58,73
