NAME,OVR,POT
Tim Boss,67,74
Dominik Ernst,63,64
Bernard Kyere,62,69
Christoph Menz,65,65
Markus Pazurek,65,65
Nico Brandenburger,62,67
Maik Kegel,68,68
Robin Scheu,64,70
Manuel Farrona Pulido,67,70
Hamdi Dahmani,66,66
Daniel Keita-Ruel,66,66
Okan Kurt,63,68
Thomas Bröker,62,62
Moritz Fritz,61,66
Michael Kessel,60,60
Jannik Bruhns,56,68
Kristoffer Andersen,67,67
Lars Bender,61,61
Ali Ceylan,59,70
Aaron Eichhorn,56,66
Amir Falahen,59,64
Cimo Röcker,60,65
André Poggenborg,63,63
Christopher Theisen,60,65
Maurice Exslager,65,66
Boné Uaferro,63,66
Alem Koljic,53,65
