NAME,OVR,POT
Jorge Broun,74,74
Maximiliano Caire,70,70
Paolo Goltz,74,74
Maximiliano Coronel,70,70
Lucas Licht,69,69
Maximiliano CuadraL,71,76
Victor Ayala,72,72
Harrison MancillaL,66,66
Matías García,64,64
Matías Pérez GarcíaL,68,68
Leandro Contin,63,70
Brahian Alemán,74,74
Horacio Tijanovich,67,72
Manuel Guanini,70,77
Matías Melluso,70,81
Nelson Insfrán,58,66
Jonathan AgudeloL,72,73
Claudio SpinelliL,71,79
Maximiliano Comba,68,69
Matías Gómez,66,78
Lucas Barrios,72,72
Eric Ramírez,64,73
Leonardo Morales,61,61
José Paradela,58,71
Franco Mussis,70,71
Germán Guiffrey,66,76
Agustín Bolivar,60,66
Tomás Durso,57,67
