NAME,OVR,POT
Hitoshi Shiota,60,60
Daisuke Watabe,58,58
Kosuke Kikuchi,65,65
Hiroyuki Komoto,63,63
Takuya Wada,64,65
Cauê,72,72
Akimi Barada,66,69
Keisuke Oyama,54,63
Yusuke Segawa,61,68
Dragan Mrđja,68,68
Marcelo Toscano,70,70
Ryuji Bando,59,59
Yuzo Iwakami,65,65
Ariajasuru Hasegawa,62,62
Kohei Yamakoshi,62,66
Nobuhiro Kato,64,64
Genki Omae,65,65
Ataru Esaka,65,68
Mateus,62,70
Riku Yamada,51,70
Shigeru Yokotani,61,61
Tsubasa Oya,54,54
Yuki Kato,56,72
Kenya Matsui,58,58
Shintaro Shimizu,59,63
Atsushi Kurokawa,50,64
Kim Dong Su,54,63
Shin Kanazawa,55,55
Ryo Okui,58,58
Kazuma Takayama,53,64
