NAME,OVR,POT
Sebastian Przyrowski,60,65
Radek Mynar,62,64
Igor Kozioł,54,59
Sasha Yunisoglu,57,66
Vlade Lazarevski,66,70
Tomasz Jodłowiec,50,62
Piotr Piechniak,69,68
Jarosław Lato,68,69
Batata,62,62
Filip Ivanovski,63,69
Adrian Sikora,71,72
Peter Babnic,63,74
Dariusz Brzostowski,54,54
Piotr Rocki,61,62
Łukasz Tupalski,56,60
Radosław Majewski,52,63
Pance Cumbev,58,59
Mariusz Muszalik,62,64
Błażej Telichowski,58,62
Marek Sokołowski,57,57
Adrian Bartkowiak,59,63
Szymon Kaźmierowski,58,74
Mateusz Pikul,58,67
